timestamp_raw,timestamp_iso,price,volume
Apr 04 2020 01: +0,,27.571,5631
Apr 05 2020 01: +0,,27.18,5127
Apr 06 2020 01: +0,,26.413,5566
Apr 07 2020 01: +0,,26.594,4641
Apr 08 2020 01: +0,,27.483,5440
Apr 09 2020 01: +0,,26.324,4824
Apr 10 2020 01: +0,,28.651,5693
Apr 11 2020 01: +0,,26.752,5914
Apr 12 2020 01: +0,,26.723,5544
Apr 13 2020 01: +0,,25.886,5897
Apr 14 2020 01: +0,,26.191,6028
Apr 15 2020 01: +0,,27.543,6013
Apr 16 2020 01: +0,,27.665,5329
Apr 17 2020 01: +0,,29.391,5301
Apr 18 2020 01: +0,,29.274,5060
Apr 19 2020 01: +0,,28.41,5394
Apr 20 2020 01: +0,,27.366,5311
Apr 21 2020 01: +0,,28.196,4619
Apr 22 2020 01: +0,,27.334,4514
Apr 23 2020 01: +0,,26.89,4461
Apr 24 2020 01: +0,,27.594,4489
Apr 25 2020 01: +0,,27.847,4524
Apr 26 2020 01: +0,,27.181,4217
Apr 27 2020 01: +0,,27.213,4473
Apr 28 2020 01: +0,,27.167,3995
Apr 29 2020 01: +0,,28.383,5952
Apr 30 2020 01: +0,,28.59,6542
May 01 2020 01: +0,,28.244,6033
May 02 2020 01: +0,,28.078,6505
May 03 2020 01: +0,,29.376,5936
May 04 2020 01: +0,,29.963,5635
May 05 2020 01: +0,,30.372,5106
May 06 2020 01: +0,,30.846,6151
May 07 2020 01: +0,,31.906,6531
May 08 2020 01: +0,,33.287,6812
May 09 2020 01: +0,,33.497,5378
May 10 2020 01: +0,,33.242,4332
May 11 2020 01: +0,,32.002,4413
May 12 2020 01: +0,,32.511,4950
May 13 2020 01: +0,,33.223,4956
May 14 2020 01: +0,,33.707,5168
May 15 2020 01: +0,,33.116,5469
May 16 2020 01: +0,,33.14,5632
May 17 2020 01: +0,,32.59,5274
May 18 2020 01: +0,,32.088,3827
May 19 2020 01: +0,,31.974,5203
May 20 2020 01: +0,,32.544,4733
May 21 2020 01: +0,,32.154,4195
May 22 2020 01: +0,,32.417,3088
May 23 2020 01: +0,,32.388,4037
May 24 2020 01: +0,,32.939,4247
May 25 2020 01: +0,,32.134,3807
May 26 2020 01: +0,,29.89,4430
May 27 2020 01: +0,,29.875,4083
May 28 2020 01: +0,,30.343,4712
May 29 2020 01: +0,,31.883,5041
May 30 2020 01: +0,,32.65,4945
May 31 2020 01: +0,,32.126,3594
Jun 01 2020 01: +0,,33.475,3862
Jun 02 2020 01: +0,,33.06,3184
Jun 03 2020 01: +0,,32.72,3776
Jun 04 2020 01: +0,,34.418,5259
Jun 05 2020 01: +0,,34.175,4647
Jun 06 2020 01: +0,,34.833,5368
Jun 07 2020 01: +0,,33.773,3649
Jun 08 2020 01: +0,,34.332,4075
Jun 09 2020 01: +0,,33.919,3203
Jun 10 2020 01: +0,,33.649,3171
Jun 11 2020 01: +0,,33.546,3064
Jun 12 2020 01: +0,,33.25,3806
Jun 13 2020 01: +0,,33.139,3668
Jun 14 2020 01: +0,,33.049,3755
Jun 15 2020 01: +0,,33.046,3004
Jun 16 2020 01: +0,,32.132,3319
Jun 17 2020 01: +0,,33.094,4385
Jun 18 2020 01: +0,,33.08,3774
Jun 19 2020 01: +0,,33.291,3562
Jun 20 2020 01: +0,,33.416,4436
Jun 21 2020 01: +0,,33.228,4542
Jun 22 2020 01: +0,,33.575,5498
Jun 23 2020 01: +0,,33.794,5073
Jun 24 2020 01: +0,,33.65,5691
Jun 25 2020 01: +0,,31.869,4670
Jun 26 2020 01: +0,,31.338,5069
Jun 27 2020 01: +0,,30.831,4325
Jun 28 2020 01: +0,,31.553,4285
Jun 29 2020 01: +0,,31.696,3830
Jun 30 2020 01: +0,,32.059,4295
Jul 01 2020 01: +0,,32.398,4503
Jul 02 2020 01: +0,,32.935,4694
Jul 03 2020 01: +0,,33.327,5570
Jul 04 2020 01: +0,,33.203,4482
Jul 05 2020 01: +0,,33.339,4743
Jul 06 2020 01: +0,,33.166,3405
Jul 07 2020 01: +0,,33.016,3711
Jul 08 2020 01: +0,,33.034,4481
Jul 09 2020 01: +0,,34.018,4119
Jul 10 2020 01: +0,,34.408,4916
Jul 11 2020 01: +0,,34.317,4060
Jul 12 2020 01: +0,,34.757,3921
Jul 13 2020 01: +0,,34.916,3587
Jul 14 2020 01: +0,,35.031,3871
Jul 15 2020 01: +0,,35.715,4590
Jul 16 2020 01: +0,,35.991,4137
Jul 17 2020 01: +0,,35.849,3458
Jul 18 2020 01: +0,,36.949,4602
Jul 19 2020 01: +0,,37.108,4075
Jul 20 2020 01: +0,,37.781,4983
Jul 21 2020 01: +0,,37.516,3235
Jul 22 2020 01: +0,,37.75,2980
Jul 23 2020 01: +0,,39.048,4680
Jul 24 2020 01: +0,,39.11,4362
Jul 25 2020 01: +0,,40.056,4117
Jul 26 2020 01: +0,,40.667,2953
Jul 27 2020 01: +0,,41.138,3052
Jul 28 2020 01: +0,,40.922,3383
Jul 29 2020 01: +0,,41.14,4885
Jul 30 2020 01: +0,,40.791,3541
Jul 31 2020 01: +0,,40.942,4370
Aug 01 2020 01: +0,,42.118,5996
Aug 02 2020 01: +0,,44.225,4409
Aug 03 2020 01: +0,,48.97,7277
Aug 04 2020 01: +0,,49.845,3991
Aug 05 2020 01: +0,,49.713,3232
Aug 06 2020 01: +0,,48.576,3823
Aug 07 2020 01: +0,,48.711,3477
Aug 08 2020 01: +0,,47.596,3292
Aug 09 2020 01: +0,,46.362,2276
Aug 10 2020 01: +0,,46.397,2395
Aug 11 2020 01: +0,,47.372,4751
Aug 12 2020 01: +0,,47.794,2952
Aug 13 2020 01: +0,,46.262,4460
Aug 14 2020 01: +0,,44.694,4264
Aug 15 2020 01: +0,,44.103,3902
Aug 16 2020 01: +0,,42.299,2616
Aug 17 2020 01: +0,,42.457,3073
Aug 18 2020 01: +0,,43.056,2810
Aug 19 2020 01: +0,,42.866,3065
Aug 20 2020 01: +0,,43.506,2654
Aug 21 2020 01: +0,,41.614,2325
Aug 22 2020 01: +0,,39.176,5885
Aug 23 2020 01: +0,,39.682,2567
Aug 24 2020 01: +0,,37.895,2500
Aug 25 2020 01: +0,,40.023,2600
Aug 26 2020 01: +0,,42.115,3492
Aug 27 2020 01: +0,,41.894,3417
Aug 28 2020 01: +0,,44.207,3814
Aug 29 2020 01: +0,,43.293,2829
Aug 30 2020 01: +0,,41.762,3161
Aug 31 2020 01: +0,,42.432,2114
Sep 01 2020 01: +0,,43.581,3407
Sep 02 2020 01: +0,,43.706,2819
Sep 03 2020 01: +0,,43.809,3266
Sep 04 2020 01: +0,,43.727,3337
Sep 05 2020 01: +0,,43.417,2918
Sep 06 2020 01: +0,,43.414,2376
Sep 07 2020 01: +0,,42.522,2754
Sep 08 2020 01: +0,,43.125,2292
Sep 09 2020 01: +0,,42.914,2510
Sep 10 2020 01: +0,,43.089,2440
Sep 11 2020 01: +0,,44.233,3627
Sep 12 2020 01: +0,,44.166,2734
Sep 13 2020 01: +0,,44.748,2456
Sep 14 2020 01: +0,,45.039,2708
Sep 15 2020 01: +0,,44.441,1992
Sep 16 2020 01: +0,,44.295,2527
Sep 17 2020 01: +0,,44.655,2886
Sep 18 2020 01: +0,,44.337,2232
Sep 19 2020 01: +0,,43.672,2889
Sep 20 2020 01: +0,,43.462,3102
Sep 21 2020 01: +0,,43.152,2358
Sep 22 2020 01: +0,,43.927,2137
Sep 23 2020 01: +0,,43.624,2175
Sep 24 2020 01: +0,,44.45,3474
Sep 25 2020 01: +0,,44.328,4140
Sep 26 2020 01: +0,,44.466,2845
Sep 27 2020 01: +0,,44.906,3360
Sep 28 2020 01: +0,,42.804,2584
Sep 29 2020 01: +0,,44.464,2466
Sep 30 2020 01: +0,,45.464,3000
Oct 01 2020 01: +0,,44.916,2476
Oct 02 2020 01: +0,,45.24,2648
Oct 03 2020 01: +0,,45.13,3112
Oct 04 2020 01: +0,,45.022,2678
Oct 05 2020 01: +0,,44.457,3895
Oct 06 2020 01: +0,,44.505,2308
Oct 07 2020 01: +0,,44.935,3288
Oct 08 2020 01: +0,,44.713,2300
Oct 09 2020 01: +0,,45.15,4568
Oct 10 2020 01: +0,,44.072,2686
Oct 11 2020 01: +0,,43.557,2703
Oct 12 2020 01: +0,,43.702,2964
Oct 13 2020 01: +0,,43.451,2046
Oct 14 2020 01: +0,,43.033,2122
Oct 15 2020 01: +0,,41.499,1662
Oct 16 2020 01: +0,,41.917,2201
Oct 17 2020 01: +0,,42.156,2852
Oct 18 2020 01: +0,,42.481,2438
Oct 19 2020 01: +0,,43.209,2553
Oct 20 2020 01: +0,,43.286,1984
Oct 21 2020 01: +0,,42.75,2064
Oct 22 2020 01: +0,,42.604,2424
Oct 23 2020 01: +0,,41.149,2461
Oct 24 2020 01: +0,,42.389,2670
Oct 25 2020 01: +0,,41.432,2234
Oct 26 2020 01: +0,,40.719,1772
Oct 27 2020 01: +0,,38.885,2397
Oct 28 2020 01: +0,,39.706,1748
Oct 29 2020 01: +0,,39.182,2414
Oct 30 2020 01: +0,,41.276,3554
Oct 31 2020 01: +0,,42.732,3030
Nov 01 2020 01: +0,,41.19,3442
Nov 02 2020 01: +0,,41.98,1823
Nov 03 2020 01: +0,,42.604,2903
Nov 04 2020 01: +0,,43.316,2797
Nov 05 2020 01: +0,,43.004,2728
Nov 06 2020 01: +0,,44.205,2964
Nov 07 2020 01: +0,,42.47,2857
Nov 08 2020 01: +0,,42.79,2758
Nov 09 2020 01: +0,,42.379,2336
Nov 10 2020 01: +0,,43.107,3363
Nov 11 2020 01: +0,,42.813,2492
Nov 12 2020 01: +0,,43.305,2950
Nov 13 2020 01: +0,,44.049,2556
Nov 14 2020 01: +0,,44.433,3131
Nov 15 2020 01: +0,,42.967,2642
Nov 16 2020 01: +0,,43.81,2565
Nov 17 2020 01: +0,,42.386,2992
Nov 18 2020 01: +0,,42.4,2059
Nov 19 2020 01: +0,,42.119,2872
Nov 20 2020 01: +0,,43.164,3839
Nov 21 2020 01: +0,,43.395,2894
Nov 22 2020 01: +0,,43.312,2609
Nov 23 2020 01: +0,,43.317,2092
Nov 24 2020 01: +0,,43.685,2352
Nov 25 2020 01: +0,,41.981,3057
Nov 26 2020 01: +0,,40.006,3060
Nov 27 2020 01: +0,,39.216,3238
Nov 28 2020 01: +0,,39.116,3100
Nov 29 2020 01: +0,,37.798,2540
Nov 30 2020 01: +0,,38.446,2513
Dec 01 2020 01: +0,,38.551,3268
Dec 02 2020 01: +0,,42.736,4421
Dec 03 2020 01: +0,,41.802,7592
Dec 04 2020 01: +0,,35.55,4597
Dec 05 2020 01: +0,,36.784,2074
Dec 06 2020 01: +0,,37.974,2554
Dec 07 2020 01: +0,,34.355,2433
Dec 08 2020 01: +0,,33.381,2480
Dec 09 2020 01: +0,,36.113,3079
Dec 10 2020 01: +0,,33.46,2518
Dec 11 2020 01: +0,,36.148,2260
Dec 12 2020 01: +0,,37.914,3004
Dec 13 2020 01: +0,,35.349,2211
Dec 14 2020 01: +0,,35.896,2231
Dec 15 2020 01: +0,,37.574,2067
Dec 16 2020 01: +0,,36.585,2324
Dec 17 2020 01: +0,,38.443,2626
Dec 18 2020 01: +0,,39.385,3346
Dec 19 2020 01: +0,,38.506,3225
Dec 20 2020 01: +0,,39.76,2911
Dec 21 2020 01: +0,,43.81,5112
Dec 22 2020 01: +0,,41.196,2099
Dec 23 2020 01: +0,,41.074,3361
Dec 24 2020 01: +0,,40.406,3727
Dec 25 2020 01: +0,,44.451,3929
Dec 26 2020 01: +0,,45.491,3049
Dec 27 2020 01: +0,,43.413,2383
Dec 28 2020 01: +0,,43.956,3165
Dec 29 2020 01: +0,,43.84,2757
Dec 30 2020 01: +0,,44.918,3080
Dec 31 2020 01: +0,,46.603,3400
Jan 01 2021 01: +0,,45.47,2544
Jan 02 2021 01: +0,,45.433,3234
Jan 03 2021 01: +0,,45.338,3609
Jan 04 2021 01: +0,,44.946,3635
Jan 05 2021 01: +0,,45.317,4566
Jan 06 2021 01: +0,,44.296,2943
Jan 07 2021 01: +0,,44.636,2663
Jan 08 2021 01: +0,,45.844,4418
Jan 09 2021 01: +0,,46.976,3760
Jan 10 2021 01: +0,,46.49,3045
Jan 11 2021 01: +0,,46.289,2466
Jan 12 2021 01: +0,,45.798,2314
Jan 13 2021 01: +0,,44.729,3580
Jan 14 2021 01: +0,,45.743,2841
Jan 15 2021 01: +0,,46.631,4170
Jan 16 2021 01: +0,,46.727,3815
Jan 17 2021 01: +0,,46.993,3515
Jan 18 2021 01: +0,,47.225,3384
Jan 19 2021 01: +0,,47.051,3224
Jan 20 2021 01: +0,,47.287,3585
Jan 21 2021 01: +0,,47.754,4073
Jan 22 2021 01: +0,,47.581,5817
Jan 23 2021 01: +0,,47.624,3741
Jan 24 2021 01: +0,,48.342,3579
Jan 25 2021 01: +0,,48.816,3220
Jan 26 2021 01: +0,,48.969,2884
Jan 27 2021 01: +0,,49.991,2898
Jan 28 2021 01: +0,,47.716,3904
Jan 29 2021 01: +0,,50.257,3953
Jan 30 2021 01: +0,,50.582,3301
Jan 31 2021 01: +0,,51.599,3475
Feb 01 2021 01: +0,,52.72,3920
Feb 02 2021 01: +0,,53.708,4724
Feb 03 2021 01: +0,,54.982,7327
Feb 04 2021 01: +0,,65.418,4088
Feb 05 2021 01: +0,,62.45,2817
Feb 06 2021 01: +0,,62.083,3284
Feb 07 2021 01: +0,,61.347,2878
Feb 08 2021 01: +0,,61.233,2428
Feb 09 2021 01: +0,,60.148,3224
Feb 10 2021 01: +0,,59.39,2372
Feb 11 2021 01: +0,,61.74,5081
Feb 12 2021 01: +0,,59.201,3935
Feb 13 2021 01: +0,,56.2,3049
Feb 14 2021 01: +0,,56.066,3754
Feb 15 2021 01: +0,,58.627,3753
Feb 16 2021 01: +0,,58.037,2732
Feb 17 2021 01: +0,,57.253,3022
Feb 18 2021 01: +0,,56.115,2510
Feb 19 2021 01: +0,,58.124,3030
Feb 20 2021 01: +0,,61.341,3643
Feb 21 2021 01: +0,,61.764,3316
Feb 22 2021 01: +0,,61.641,3592
Feb 23 2021 01: +0,,63.08,5608
Feb 24 2021 01: +0,,68.343,7075
Feb 25 2021 01: +0,,76.155,4652
Feb 26 2021 01: +0,,80.392,4337
Feb 27 2021 01: +0,,79.94,3956
Feb 28 2021 01: +0,,78.192,5405
Mar 01 2021 01: +0,,79.756,5296
Mar 02 2021 01: +0,,79.48,3483
Mar 03 2021 01: +0,,77.172,3851
Mar 04 2021 01: +0,,73.399,3257
Mar 05 2021 01: +0,,72.411,5225
Mar 06 2021 01: +0,,73.446,4005
Mar 07 2021 01: +0,,71.359,2659
Mar 08 2021 01: +0,,71.594,3300
Mar 09 2021 01: +0,,73.19,3746
Mar 10 2021 01: +0,,72.071,3004
Mar 11 2021 01: +0,,71.641,3103
Mar 12 2021 01: +0,,72.527,4015
Mar 13 2021 01: +0,,72.165,3549
Mar 14 2021 01: +0,,71.013,3185
Mar 15 2021 01: +0,,68.666,3140
Mar 16 2021 01: +0,,70.527,3006
Mar 17 2021 01: +0,,69.96,3302
Mar 18 2021 01: +0,,70.967,5793
Mar 19 2021 01: +0,,70.253,3550
Mar 20 2021 01: +0,,71.827,3923
Mar 21 2021 01: +0,,73.132,3569
Mar 22 2021 01: +0,,72.514,3621
Mar 23 2021 01: +0,,68.712,2510
Mar 24 2021 01: +0,,68.672,3968
Mar 25 2021 01: +0,,70.599,2812
Mar 26 2021 01: +0,,72.451,3953
Mar 27 2021 01: +0,,74.561,4310
Mar 28 2021 01: +0,,74.85,3334
Mar 29 2021 01: +0,,76.28,3595
Mar 30 2021 01: +0,,75.632,3455
Mar 31 2021 01: +0,,76.094,3404
Apr 01 2021 01: +0,,78.481,3518
Apr 02 2021 01: +0,,78.548,4004
Apr 03 2021 01: +0,,77.73,3583
Apr 04 2021 01: +0,,78.128,5485
Apr 05 2021 01: +0,,77.858,4219
Apr 06 2021 01: +0,,77.423,5455
Apr 07 2021 01: +0,,75.245,2220
Apr 08 2021 01: +0,,71.254,2972
Apr 09 2021 01: +0,,68.676,6404
Apr 10 2021 01: +0,,68.79,4373
Apr 11 2021 01: +0,,73.785,3303
Apr 12 2021 01: +0,,75.117,3861
Apr 13 2021 01: +0,,74.91,3777
Apr 14 2021 01: +0,,78.515,1966
Apr 15 2021 01: +0,,77.905,3499
Apr 16 2021 01: +0,,76.874,3367
Apr 17 2021 01: +0,,76.558,2920
Apr 18 2021 01: +0,,76.975,2673
Apr 19 2021 01: +0,,74.8,2280
Apr 20 2021 01: +0,,73.045,2033
Apr 21 2021 01: +0,,73.772,2565
Apr 22 2021 01: +0,,74.811,2181
Apr 23 2021 01: +0,,76.551,2515
Apr 24 2021 01: +0,,77.371,3328
Apr 25 2021 01: +0,,77.372,2587
Apr 26 2021 01: +0,,75.388,1731
Apr 27 2021 01: +0,,75.819,2388
Apr 28 2021 01: +0,,76.312,2248
Apr 29 2021 01: +0,,78.246,3316
Apr 30 2021 01: +0,,78.894,2935
May 01 2021 01: +0,,78.529,2625
May 02 2021 01: +0,,76.795,2465
May 03 2021 01: +0,,74.654,1949
May 04 2021 01: +0,,74.938,2714
May 05 2021 01: +0,,75.811,3178
May 06 2021 01: +0,,75.824,3880
May 07 2021 01: +0,,78.062,2861
May 08 2021 01: +0,,80.017,3545
May 09 2021 01: +0,,80.944,5006
May 10 2021 01: +0,,81.996,4311
May 11 2021 01: +0,,82.956,5436
May 12 2021 01: +0,,84.389,2621
May 13 2021 01: +0,,83.334,2951
May 14 2021 01: +0,,82.402,2972
May 15 2021 01: +0,,83.815,2781
May 16 2021 01: +0,,84.554,3156
May 17 2021 01: +0,,82.394,2422
May 18 2021 01: +0,,81.914,2135
May 19 2021 01: +0,,83.227,2724
May 20 2021 01: +0,,81.804,2229
May 21 2021 01: +0,,81.21,2314
May 22 2021 01: +0,,81.539,2510
May 23 2021 01: +0,,81.076,2564
May 24 2021 01: +0,,81.664,2924
May 25 2021 01: +0,,80.691,2675
May 26 2021 01: +0,,82.379,2312
May 27 2021 01: +0,,83.015,2621
May 28 2021 01: +0,,83.915,3217
May 29 2021 01: +0,,83.862,3196
May 30 2021 01: +0,,85.201,3737
May 31 2021 01: +0,,86.049,2982
Jun 01 2021 01: +0,,86.845,2807
Jun 02 2021 01: +0,,87.149,3017
Jun 03 2021 01: +0,,88.645,3280
Jun 04 2021 01: +0,,91.475,5389
Jun 05 2021 01: +0,,95.982,3883
Jun 06 2021 01: +0,,96.384,3054
Jun 07 2021 01: +0,,97.253,3295
Jun 08 2021 01: +0,,96.128,2760
Jun 09 2021 01: +0,,98.228,3043
Jun 10 2021 01: +0,,100.243,2688
Jun 11 2021 01: +0,,101.988,2153
Jun 12 2021 01: +0,,99.912,2871
Jun 13 2021 01: +0,,91.051,3372
Jun 14 2021 01: +0,,90.456,2560
Jun 15 2021 01: +0,,90.703,3019
Jun 16 2021 01: +0,,92.183,2337
Jun 17 2021 01: +0,,90.331,2300
Jun 18 2021 01: +0,,93.114,3786
Jun 19 2021 01: +0,,89.059,2023
Jun 20 2021 01: +0,,88.231,2817
Jun 21 2021 01: +0,,87.661,3093
Jun 22 2021 01: +0,,88.047,3064
Jun 23 2021 01: +0,,86.971,2032
Jun 24 2021 01: +0,,81.82,3726
Jun 25 2021 01: +0,,76.555,3013
Jun 26 2021 01: +0,,80.948,2415
Jun 27 2021 01: +0,,79.592,1844
Jun 28 2021 01: +0,,81.894,3271
Jun 29 2021 01: +0,,86.733,3876
Jun 30 2021 01: +0,,92.196,3373
Jul 01 2021 01: +0,,91.904,2544
Jul 02 2021 01: +0,,91.013,2197
Jul 03 2021 01: +0,,90.408,3403
Jul 04 2021 01: +0,,87.649,2187
Jul 05 2021 01: +0,,85.729,2112
Jul 06 2021 01: +0,,84.241,1666
Jul 07 2021 01: +0,,86.868,3189
Jul 08 2021 01: +0,,84.049,2180
Jul 09 2021 01: +0,,87.45,3408
Jul 10 2021 01: +0,,86.016,1859
Jul 11 2021 01: +0,,84.539,1508
Jul 12 2021 01: +0,,84.495,2125
Jul 13 2021 01: +0,,83.016,2802
Jul 14 2021 01: +0,,80.592,2160
Jul 15 2021 01: +0,,78.644,2225
Jul 16 2021 01: +0,,79.36,1892
Jul 17 2021 01: +0,,78.55,2250
Jul 18 2021 01: +0,,77.894,1820
Jul 19 2021 01: +0,,77.929,2062
Jul 20 2021 01: +0,,76.107,2086
Jul 21 2021 01: +0,,77.667,2359
Jul 22 2021 01: +0,,74.676,1641
Jul 23 2021 01: +0,,76.471,1903
Jul 24 2021 01: +0,,80.676,2161
Jul 25 2021 01: +0,,80.353,1652
Jul 26 2021 01: +0,,76.238,2050
Jul 27 2021 01: +0,,81.804,1475
Jul 28 2021 01: +0,,83.711,2066
Jul 29 2021 01: +0,,81.682,2585
Jul 30 2021 01: +0,,83.789,2144
Jul 31 2021 01: +0,,85.412,2160
Aug 01 2021 01: +0,,86.027,1963
Aug 02 2021 01: +0,,86.468,1848
Aug 03 2021 01: +0,,86.27,2647
Aug 04 2021 01: +0,,86.85,2609
Aug 05 2021 01: +0,,92.752,1825
Aug 06 2021 01: +0,,85.539,2181
Aug 07 2021 01: +0,,88.343,1927
Aug 08 2021 01: +0,,85.335,2037
Aug 09 2021 01: +0,,84.823,1654
Aug 10 2021 01: +0,,84.723,1491
Aug 11 2021 01: +0,,84.822,1735
Aug 12 2021 01: +0,,82.906,2038
Aug 13 2021 01: +0,,82.75,1929
Aug 14 2021 01: +0,,78.091,2763
Aug 15 2021 01: +0,,80.123,1839
Aug 16 2021 01: +0,,76.701,1700
Aug 17 2021 01: +0,,79.912,2348
Aug 18 2021 01: +0,,82.315,2409
Aug 19 2021 01: +0,,80.984,2075
Aug 20 2021 01: +0,,79.305,3053
Aug 21 2021 01: +0,,82.183,2093
Aug 22 2021 01: +0,,84.254,1760
Aug 23 2021 01: +0,,83.211,1796
Aug 24 2021 01: +0,,82.647,2007
Aug 25 2021 01: +0,,82.961,1895
Aug 26 2021 01: +0,,82.292,1921
Aug 27 2021 01: +0,,82.295,2324
Aug 28 2021 01: +0,,80.721,1469
Aug 29 2021 01: +0,,77.544,1445
Aug 30 2021 01: +0,,80.177,2102
Aug 31 2021 01: +0,,81.119,2285
Sep 01 2021 01: +0,,83.163,1618
Sep 02 2021 01: +0,,84.729,2212
Sep 03 2021 01: +0,,85.711,1802
Sep 04 2021 01: +0,,87.129,2672
Sep 05 2021 01: +0,,86.21,2087
Sep 06 2021 01: +0,,86.499,2306
Sep 07 2021 01: +0,,87.34,2328
Sep 08 2021 01: +0,,86.689,2181
Sep 09 2021 01: +0,,88.877,3295
Sep 10 2021 01: +0,,91.443,3547
Sep 11 2021 01: +0,,93.089,2090
Sep 12 2021 01: +0,,89.517,2778
Sep 13 2021 01: +0,,88.506,1665
Sep 14 2021 01: +0,,91.133,1595
Sep 15 2021 01: +0,,88.405,1556
Sep 16 2021 01: +0,,88.984,2034
Sep 17 2021 01: +0,,89.286,1854
Sep 18 2021 01: +0,,88.451,1966
Sep 19 2021 01: +0,,83.007,1861
Sep 20 2021 01: +0,,81.667,2018
Sep 21 2021 01: +0,,80.508,1563
Sep 22 2021 01: +0,,69.841,2635
Sep 23 2021 01: +0,,67.489,1510
Sep 24 2021 01: +0,,70.627,1425
Sep 25 2021 01: +0,,67.288,1402
Sep 26 2021 01: +0,,64.29,1351
Sep 27 2021 01: +0,,65.231,1770
Sep 28 2021 01: +0,,62.44,1222
Sep 29 2021 01: +0,,60.887,1742
Sep 30 2021 01: +0,,65.321,2148
Oct 01 2021 01: +0,,68.21,1169
Oct 02 2021 01: +0,,67.612,1623
Oct 03 2021 01: +0,,66.808,2459
Oct 04 2021 01: +0,,64.432,1420
Oct 05 2021 01: +0,,64.277,1814
Oct 06 2021 01: +0,,63.77,1713
Oct 07 2021 01: +0,,65.872,1851
Oct 08 2021 01: +0,,67.632,2025
Oct 09 2021 01: +0,,66.56,1582
Oct 10 2021 01: +0,,65.1,1847
Oct 11 2021 01: +0,,65.63,1299
Oct 12 2021 01: +0,,63.129,1724
Oct 13 2021 01: +0,,65.71,1180
Oct 14 2021 01: +0,,65.483,1586
Oct 15 2021 01: +0,,69.113,1649
Oct 16 2021 01: +0,,70.982,1737
Oct 17 2021 01: +0,,73.175,1574
Oct 18 2021 01: +0,,70.726,1253
Oct 19 2021 01: +0,,69.126,1166
Oct 20 2021 01: +0,,68.411,1591
Oct 21 2021 01: +0,,74.906,4478
Oct 22 2021 01: +0,,69.409,1889
Oct 23 2021 01: +0,,70.719,3006
Oct 24 2021 01: +0,,74.646,2154
Oct 25 2021 01: +0,,70.474,1899
Oct 26 2021 01: +0,,65.88,1787
Oct 27 2021 01: +0,,63.746,1418
Oct 28 2021 01: +0,,65.202,1978
Oct 29 2021 01: +0,,65.768,2047
Oct 30 2021 01: +0,,65.042,2424
Oct 31 2021 01: +0,,63.723,2033
Nov 01 2021 01: +0,,64.351,2183
Nov 02 2021 01: +0,,64.654,1790
Nov 03 2021 01: +0,,66.226,2056
Nov 04 2021 01: +0,,67.253,1906
Nov 05 2021 01: +0,,69.031,2474
Nov 06 2021 01: +0,,70.6,4491
Nov 07 2021 01: +0,,69.539,1818
Nov 08 2021 01: +0,,64.817,1581
Nov 09 2021 01: +0,,60.714,1690
Nov 10 2021 01: +0,,63.527,2312
Nov 11 2021 01: +0,,63.08,1538
Nov 12 2021 01: +0,,63.645,1532
Nov 13 2021 01: +0,,62.481,2236
Nov 14 2021 01: +0,,59.791,1756
Nov 15 2021 01: +0,,60.079,1306
Nov 16 2021 01: +0,,60.473,1947
Nov 17 2021 01: +0,,59.08,1821
Nov 18 2021 01: +0,,57.698,1784
Nov 19 2021 01: +0,,55.589,1554
Nov 20 2021 01: +0,,59.444,1787
Nov 21 2021 01: +0,,59.741,1538
Nov 22 2021 01: +0,,58.253,1785
Nov 23 2021 01: +0,,56.742,1454
Nov 24 2021 01: +0,,56.825,1874
Nov 25 2021 01: +0,,55.022,2577
Nov 26 2021 01: +0,,61.327,2721
Nov 27 2021 01: +0,,58.731,2720
Nov 28 2021 01: +0,,54.543,1974
Nov 29 2021 01: +0,,55.467,1816
Nov 30 2021 01: +0,,59.847,3147
Dec 01 2021 01: +0,,57.309,1605
Dec 02 2021 01: +0,,63.018,2200
Dec 03 2021 01: +0,,63.383,3966
Dec 04 2021 01: +0,,63.804,1609
Dec 05 2021 01: +0,,63.796,1969
Dec 06 2021 01: +0,,62.347,1720
Dec 07 2021 01: +0,,61.833,1459
Dec 08 2021 01: +0,,61.913,1772
Dec 09 2021 01: +0,,63.283,1839
Dec 10 2021 01: +0,,65.054,1925
Dec 11 2021 01: +0,,64.022,1428
Dec 12 2021 01: +0,,62.868,1643
Dec 13 2021 01: +0,,64.713,1398
Dec 14 2021 01: +0,,67.601,1923
Dec 15 2021 01: +0,,62.318,1142
Dec 16 2021 01: +0,,63.049,1617
Dec 17 2021 01: +0,,65.83,1234
Dec 18 2021 01: +0,,64.768,1475
Dec 19 2021 01: +0,,66.383,1491
Dec 20 2021 01: +0,,64.54,1654
Dec 21 2021 01: +0,,61.892,1961
Dec 22 2021 01: +0,,60.572,2127
Dec 23 2021 01: +0,,61.322,2083
Dec 24 2021 01: +0,,65.829,1932
Dec 25 2021 01: +0,,65.691,1816
Dec 26 2021 01: +0,,62.642,1938
Dec 27 2021 01: +0,,64.234,1948
Dec 28 2021 01: +0,,68.609,2028
Dec 29 2021 01: +0,,68.019,2505
Dec 30 2021 01: +0,,65.823,2066
Dec 31 2021 01: +0,,69.031,2120
Jan 01 2022 01: +0,,70.814,1830
Jan 02 2022 01: +0,,67.602,1778
Jan 03 2022 01: +0,,70.1,1997
Jan 04 2022 01: +0,,71.758,2254
